corpus,conversation_id,segment_id,task_id,base_task_id,utterance_id,utterance_index,role,aspect,label_value,label_source,source_id,model,context_type,label_kind,n_raters,y_cont,w_conf,lo,hi,p1,p2,p3,p4,skipped,context_source
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_163,162,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_163,162,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_164,163,participant,Novelty,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_164,163,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_164,163,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_166,165,participant,Novelty,1,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_166,165,participant,Relevance,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_166,165,participant,Scope,1,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_168,167,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_168,167,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_168,167,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_169,168,participant,Novelty,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_169,168,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,8,fora_2359_8_mix,fora_2359_8,EGI_Conversations_196_2359_169,168,participant,Scope,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_171,170,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_171,170,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_171,170,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_172,171,participant,Novelty,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_172,171,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_172,171,participant,Scope,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_173,172,participant,Novelty,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_173,172,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_173,172,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_175,174,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_175,174,participant,Relevance,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_175,174,participant,Scope,1,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_179,178,participant,Novelty,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_179,178,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_179,178,participant,Scope,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_180,179,participant,Novelty,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_180,179,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_180,179,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_182,181,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_182,181,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_182,181,participant,Scope,1,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_183,182,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_183,182,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_183,182,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_184,183,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_184,183,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_184,183,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_185,184,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_185,184,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_185,184,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_186,185,participant,Novelty,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_186,185,participant,Relevance,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_186,185,participant,Scope,2,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_187,186,participant,Novelty,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_187,186,participant,Relevance,4,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2359,9,fora_2359_9_mix,fora_2359_9,EGI_Conversations_196_2359_187,186,participant,Scope,3,human_individual,annotator_068,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_35,34,participant,Novelty,4,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_35,34,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_35,34,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_37,36,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_37,36,participant,Relevance,4,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_37,36,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_39,38,participant,Novelty,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_39,38,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_39,38,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_41,40,participant,Novelty,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_41,40,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_41,40,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_42,41,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_42,41,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,0,fora_2361_0_mix,fora_2361_0,EGI_Conversations_196_2361_42,41,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_57,56,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_57,56,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_57,56,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_59,58,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_59,58,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_59,58,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_61,60,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_61,60,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_61,60,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_62,61,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_62,61,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_62,61,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_64,63,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_64,63,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_64,63,participant,Scope,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_65,64,participant,Novelty,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_65,64,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_65,64,participant,Scope,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_66,65,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_66,65,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_66,65,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_67,66,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_67,66,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_67,66,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_68,67,participant,Novelty,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_68,67,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_68,67,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_69,68,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_69,68,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_69,68,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_70,69,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_70,69,participant,Relevance,4,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_70,69,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_73,72,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_73,72,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_73,72,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_74,73,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_74,73,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_74,73,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_76,75,participant,Novelty,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_76,75,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,2,fora_2361_2_mix,fora_2361_2,EGI_Conversations_196_2361_76,75,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_109,108,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_109,108,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_109,108,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_110,109,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_110,109,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_110,109,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_112,111,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_112,111,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_112,111,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_113,112,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_113,112,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_113,112,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_114,113,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_114,113,participant,Relevance,4,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_114,113,participant,Scope,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_116,115,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_116,115,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_116,115,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_117,116,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_117,116,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,5,fora_2361_5_mix,fora_2361_5,EGI_Conversations_196_2361_117,116,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_123,122,participant,Novelty,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_123,122,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_123,122,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_125,124,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_125,124,participant,Relevance,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_125,124,participant,Scope,2,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_127,126,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_127,126,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_127,126,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_128,127,participant,Novelty,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_128,127,participant,Relevance,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_128,127,participant,Scope,1,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_129,128,participant,Novelty,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
fora,fora_2361,6,fora_2361_6_mix,fora_2361_6,EGI_Conversations_196_2361_129,128,participant,Relevance,3,human_individual,annotator_038,,mix,raw_rating,,,,,,,,,,False,annotation_release_task
